ID_Candidato,Nombre,Edad,Experiencia_Laboral,Educacion,Ajuste_Cultural,Liderazgo,Trabajo_en_Equipo,Resolucion_de_Problemas,Adaptabilidad,Pensamiento_Critico,Innovacion
1062,Gilberto Noriega España,35,8,Técnico,0.3766398517971957,78.80350458020972,4.836246559526181,72.99332718706803,21.108613632695583,67.87579081589566,43.76515081074408
1063,Herberto Páez Sastre,59,3,Universitario,0.5739143089462625,73.11079607181668,65.31364108181234,88.36533388299114,81.60946146205971,10.173549452946196,8.313982792246987
1064,Silvestre Pol-Tejera,38,16,Doctorado,0.027174036293921455,23.765781152713807,70.89227973898669,7.87862092034749,77.52750098410391,51.69007154104291,68.81663365170705
1065,Mirta Diaz Carbajo,37,16,Maestría,0.2632214028671347,43.581284110915405,92.87912172897656,78.50378558663999,14.820232419639945,47.68269940960565,49.8274480398036
1066,Pablo Barral Cuervo,20,17,Técnico,0.7102728485692497,14.86268844364086,33.68290033152288,89.57222937221022,7.450690073606625,30.19236177450636,84.10217736796042
1067,Horacio Tolosa Ríos,33,15,Doctorado,0.6779109458462668,4.193587507510199,25.736872987823347,97.39702166140552,82.41967365547195,10.228938944875887,14.65443366006517
1068,Marcos Pino Palmer,21,7,Universitario,0.35336945954175103,6.306895526413092,72.60865035708707,57.9386250945089,10.964790473926378,70.335771047286,64.4913996165072
1069,Albina Tere Castrillo Tomas,47,10,Técnico,0.8086080319094565,94.24999298728906,70.68008884429278,32.739188600740675,54.84839806853354,56.95403615998721,45.92583858144265
1070,Aurelia Reina Saez,49,17,Universitario,0.2358360518998711,98.45374591343786,93.71240578533869,32.19735998673302,53.44872979314069,80.94763511907396,41.93030287665561
1071,Amílcar Jurado Miralles,57,9,Universitario,0.4612705331522716,9.497750804983996,20.531862423328395,37.89700792944526,20.294406813215605,23.552370561417057,56.48659417895788
1072,Pastor Zamorano Goicoechea,23,12,Universitario,0.4725306353109008,33.51934351720487,70.52926226945353,61.26674073276269,59.135646588478274,79.15641155259189,68.41827350298597
1073,Lorenza Zabala Bustos,20,16,Técnico,0.3408167688700171,11.442068015602269,6.686857718935424,49.0230012139125,50.27552074646032,29.194572400230033,85.0927445934777
1074,Nadia Ibarra Tirado,27,17,Doctorado,0.9546661011251673,83.4228823368969,48.03681067572187,65.3635026406835,50.91892223731389,11.2590731028667,23.51115878383494
1075,Narcisa Plaza Comas,48,9,Secundaria,0.6966840335151013,49.62970916402817,11.939077726570835,3.931387352957616,35.96999764246691,13.491628861363303,29.309472662928215
1076,Violeta de Alberdi,58,15,Doctorado,0.5391993353273016,62.12617559255493,65.31459880944719,10.588155038111369,83.84285569251672,22.10584803742791,54.85815211033868
1077,José Antonio Soria Valcárcel,22,19,Técnico,0.5105150933886485,53.991086573500624,60.14667616916858,97.6539499426761,8.43705628682494,68.24288961140917,34.65571424160546
1078,Anselmo Tur Montes,51,4,Secundaria,0.15929609247109655,71.02535838407161,4.8832933629728625,99.53855021862385,43.862304784866936,24.396173507155282,56.83445218969844
1079,Fito del Ayuso,29,12,Secundaria,0.37218689706809827,31.913224331706058,31.961782258475612,74.66588171393899,25.981635816451963,60.3870954621713,20.015079814680416
1080,Consuelo Pinedo,29,17,Secundaria,0.6727733147291074,13.74933545300323,39.50336322767527,25.639715018102983,84.84332519621813,25.652277972418492,30.764780770682563
1081,Salomé Gutierrez Bermúdez,38,16,Maestría,0.9245702196867337,1.762000272971398,24.806026951296445,95.338173440055,22.508048405255355,36.522346532425566,32.48419904590298
1082,Isidora Samper Borja,53,8,Técnico,0.8164640593918385,44.569288862593815,3.8670044018810135,21.370279379170356,76.70248235658,88.97212595373504,99.23205904731394
1083,Itziar Molina Carrera,52,13,Maestría,0.30038980395997117,90.78344287914373,31.88218961060588,73.14313224276057,61.151532239220266,50.03620393750534,85.43483303733359
1084,Petrona Alemán Calderon,42,16,Secundaria,0.4339566256899333,30.526653801226665,79.26249014508285,11.525831169203881,87.47902553800294,60.025182066156816,83.77006346864343
1085,Haydée Araujo Abad,47,3,Maestría,0.08291752071279457,19.595682113562308,36.01090885916426,64.8904498559834,59.379394292107705,18.927682941060166,51.356990401903644
1086,Ruy Mayo Verdugo,51,17,Maestría,0.10217232303558077,92.60427462471071,32.33697552343533,75.9515003356136,55.64843664035139,13.150606981594592,46.68480381102835
1087,Clarisa del Nogueira,26,19,Técnico,0.4702303869987151,10.544863875129417,94.17531379115846,85.96401445880826,80.1129939581513,41.31802580480479,7.012554507734626
1088,Sara Ballester Gisbert,48,14,Universitario,0.5302194068171001,5.1801033415810105,4.16307187145013,73.43061396880105,56.24864664982302,85.53854991329243,19.732657693557385
1089,Eusebia Suárez Parra,27,10,Maestría,0.26402709569691396,87.94131749554379,76.7288195641983,92.3485355355452,84.4542058980038,24.092366094754013,89.53467881210334
1090,Aurora Cabanillas Girona,20,11,Maestría,0.6427826891859413,70.09093819546891,48.309359831434996,52.0923257900725,4.931802980911759,62.16924551932246,52.56414214032053
1091,Francisco Padilla Manzanares,22,8,Secundaria,0.7033806855801378,42.20686381374128,94.44625075105407,67.74286068933277,49.514985366052414,87.209621762628,98.743825930861
1092,Lourdes del Camino,43,12,Secundaria,0.2991161316119577,75.2343973008841,39.347074416339176,36.9550085088352,81.26915133777428,93.4410423906408,59.1787997704907
1093,Vidal Córdoba Ugarte,42,14,Secundaria,0.7584247257075418,74.14399520442691,70.80423370055217,1.0389449289312513,84.83651469155346,99.3790267243688,37.74870871676049
1094,Segismundo Recio Campo,27,14,Doctorado,0.20560491903913336,4.006056326058294,6.993536439051484,75.66929554673403,83.40553774093672,76.2957160012626,27.410990874379625
1095,Marcos Ferrández-Expósito,56,4,Maestría,0.5442513772755738,67.62468120618401,92.8772425583881,86.98606478712057,60.43813196115637,7.501011778043765,91.83596649274143
1096,Teodosio Pozo Garriga,22,18,Secundaria,0.8042810935621733,64.08723774527127,34.45426667985926,17.392447700972703,99.39713421401017,87.14619933027932,37.07322903866355
1097,Sara Farré Neira,52,19,Técnico,0.5370090856825553,96.37791364163036,52.40045757842865,2.864075166529112,18.13863078056812,88.56368752035847,14.614160009305
1098,Reyes Ribas Artigas,47,13,Doctorado,0.9079627185210506,96.66226101597636,13.848160876296712,16.450184550146364,17.44575793875347,55.72828392017257,27.825870738488177
1099,Beatriz Sanjuan-Sebastián,27,16,Universitario,0.05850123287463582,37.77993262020439,94.55578712202409,89.5289293239289,3.2822674524508266,6.743166088575581,64.56231637301924
1100,Ligia Cañizares-Valenzuela,53,17,Maestría,0.5883138454914718,58.98419118882183,67.29704039298935,29.55103893713298,98.93371762556225,47.66653112658288,13.301044277314933
1101,Juan Manuel Atienza Roselló,54,2,Maestría,0.5617554525443901,14.135737488837874,5.394747683611223,23.37041148536717,34.80205075556708,21.07000358781177,9.156635307816796
1102,Julie Verdugo-Elorza,51,1,Técnico,0.6603533285426847,6.645652595713402,15.520677917928339,1.458982484321636,76.205417953877,44.21070675288995,45.76266024613924
1103,Carmela Castellanos-Calleja,43,0,Universitario,0.8334068386803076,43.27798722589024,39.98339976426497,29.705514721006622,5.971031277547945,72.41264776505518,8.365171150057682
1104,Máxima Montserrat Varela,33,9,Universitario,0.725853084338395,68.98820108350104,21.677101238427177,71.56390770222363,29.868810632995647,66.75506465571388,39.293811468300724
1105,Hortensia Hurtado Llanos,51,18,Doctorado,0.7902827353728418,56.77611222977269,30.462556951633058,95.90892883762197,62.38473413949016,77.99918396033632,32.27252430705603
1106,Fabiana Mariscal Santamaría,35,16,Maestría,0.2888167257176215,42.965692218600196,99.74911608761765,31.27412324376333,52.4780096099265,47.65227406345088,39.14771835895658
1107,Bruno Rey Vila,23,11,Secundaria,0.3874973785689646,81.8112546774591,65.86486971498026,24.068532021069323,20.774823969588585,51.07920833222307,48.77883076603442
1108,Tadeo Pascual Mir Gelabert,56,0,Técnico,0.6267769740462303,79.4427472183747,92.22176023144519,88.80690204626343,46.15929127921778,93.56892379103347,18.532898375345376
1109,Cruz Manso,40,11,Técnico,0.5534614719249352,73.19420550777613,43.579837485432904,85.25048508322286,10.8781991871846,63.11836837648439,44.24244349158526
1110,Águeda Cazorla Enríquez,33,16,Técnico,0.9611038749705365,7.7032248153761085,71.02822844905678,32.81604201436864,54.270347224950385,74.75406306310934,36.15191264181049
1111,Macarena Mora,50,2,Técnico,0.18683449993441936,79.64696278956436,45.96902921612887,6.880515375705398,9.694144305507013,66.45172365318696,79.54735320492738
1112,Ricardo Ortuño Tenorio,37,10,Secundaria,0.3512783724511417,91.94213159947,32.82245428550241,99.19894404667427,63.59354575595126,64.04854135698085,69.4689146283433
1113,Marianela Rincón-Macias,26,16,Secundaria,0.5727552332848548,5.944208829091647,51.91731465010563,68.07042874617848,15.535757808021177,91.35421494348167,87.25417820294018
1114,Roxana Alberto Yáñez,29,2,Doctorado,0.867963769936152,40.1671388808535,42.731104178748666,92.65804970841343,54.70858922679588,35.64857943791912,66.90096687446866
1115,Albano Piquer Codina,26,7,Maestría,0.9293485246909917,98.83554897165877,98.05406486806937,34.18744743194615,12.91206798232194,42.76903317221087,12.108495120075203
1116,Nico Barbero Folch,52,19,Secundaria,0.33603633082759854,59.92388584682836,49.616640521640086,64.76854190829941,40.07104336715338,37.97504030878698,50.70770166355233
1117,Remigio Cuevas-Macías,42,3,Doctorado,0.06710846152635164,51.357740212746286,81.11131328987955,67.44972302066128,35.1831544786459,76.51969057254868,74.24695985083369
1118,Camilo Barrios-Marquez,40,6,Universitario,0.4216196979221851,17.744614746874355,66.68194682958485,87.2905467538919,75.64106998330192,86.84196153544822,84.167847661817
1119,Renato Antúnez,38,13,Maestría,0.3943441432335071,56.54862833341699,47.96272372174225,99.3058037116004,64.11616446142615,35.7502400164458,18.12757020731649
1120,Ruth Santamaria Calatayud,38,13,Secundaria,0.9864870679296895,43.9043260469453,47.415007246633614,10.866617852398663,93.70888204029905,14.234706896232396,22.350264853514222
1121,Teófila Nereida Gomez Porcel,55,3,Universitario,0.4310612442907894,12.744305557012304,34.189011706203765,63.11168454304315,92.19106519518643,49.41066199593469,86.22406959603632
1122,José Mari del Arévalo,48,15,Doctorado,0.30572299930322944,46.43326526180343,10.698180763205611,33.643994836258614,72.49960285613629,98.43285466744163,48.54042768107482
1123,Gala Riera Milla,37,0,Secundaria,0.365377374534934,16.439930517526047,76.14693289373167,81.1658427060122,77.05857405897918,20.368176501737445,45.24230128628219
1124,Amelia de Iglesias,21,16,Secundaria,0.39692628062381385,73.06636217260566,91.8094793200539,75.41479847464423,62.49124165770845,45.200093805376554,49.41151970120921
1125,Martín Salazar,20,9,Universitario,0.821540382196616,97.36483661436229,21.795485466011765,89.25185242239138,69.16632307447195,27.138680329450125,17.333281551354276
1126,Xavier del Ferrándiz,24,15,Secundaria,0.08101489283126417,46.95770484256961,92.56734939291974,34.37028772804831,61.72223686334285,92.26788836351784,62.763645152380185
1127,Eugenio Sanchez,39,15,Técnico,0.3165070488750267,63.23683319146129,23.230421805827817,18.453034415776504,31.17650313013912,55.091730756653455,80.79736860202259
1128,Néstor Benavente Estévez,30,7,Secundaria,0.9663184919070996,43.09755247668423,53.007910198377516,2.18016771511641,35.068958253803764,57.87444590663742,83.70611998463761
1129,Quirino Vilaplana Carreras,21,6,Maestría,0.15310250479879994,13.845385365700535,34.36219961271378,25.550668371821118,57.47338279696221,0.8261246630100416,3.037838597005127
1130,Almudena Romero Lorenzo,22,5,Universitario,0.74260132153259,97.05552864754988,11.450878591225822,36.7171539755231,72.01769273948162,65.27797554521928,71.51891578841447
1131,Dulce de Cuevas,42,15,Maestría,0.3563935011982904,12.95786640840797,5.283837495554733,94.6066985947992,40.61190459657762,30.63524214080494,9.1224661953627
1132,Soraya Jara-Adán,31,19,Doctorado,0.5817855261945254,11.162680851354068,36.53465321442274,49.13726338472527,14.266780082675456,51.34163438191972,96.68692157165579
1133,Josefa Cortina Ariño,39,15,Maestría,0.09954803850888205,45.91729416713005,4.734386454943995,55.64395041087895,45.94171683526067,53.10673828665976,48.22408713920504
1134,Felix Azcona Mascaró,24,6,Técnico,0.30641166735394654,65.88872657669322,10.42064375378513,88.01287620481148,96.31878205350559,59.22245267713527,77.54151448446468
1135,Rosa Palma Beltran,56,8,Técnico,0.5008649416608882,35.49232709728912,14.229757879798422,88.50695137641408,21.40868679173742,82.35393905554422,62.185769636439595
1136,Lucila Gimeno Espejo,57,13,Maestría,0.2317006581758584,19.2517022196903,0.19157061789990548,52.7915826563202,64.9069086960794,29.8934638579333,95.19364946751469
1137,Anabel Vazquez,49,10,Doctorado,0.5418699430531522,81.89633680274763,15.325221584365345,11.370349873333174,98.25417981636639,25.616138420380942,97.36579601810811
1138,Hipólito Quintanilla Briones,28,13,Secundaria,0.21975931406271632,36.31033206095512,57.72786803783746,27.051616468122962,37.623771946062966,79.58088478426211,27.88796909953867
1139,Consuela Garcés Mármol,53,6,Técnico,0.6501005526505539,19.43209733839072,81.95231220959364,45.68882000061222,88.78836088416026,71.87185706610951,48.286903876761485
1140,Fernanda Marin Gil,54,0,Maestría,0.9043543402503142,36.50848775068701,19.342995940806983,75.11694951778865,86.40087171760213,22.561493784228382,50.42404301232594
1141,Luisa Juanita Agullo Carbó,41,12,Maestría,0.08548863735157142,21.455420764279097,8.087260384750028,71.16817483291122,33.90449590252036,0.08363563755651171,17.76977030064284
1142,Itziar Hernandez Hervás,43,19,Maestría,0.21661603577608635,51.944773781234055,72.95141984358722,64.27082352997652,9.851732511577394,66.59363177566821,90.39376855646393
1143,Néstor Montesinos Pizarro,36,2,Secundaria,0.8444230272603299,66.82893861376992,0.8162711457216032,88.02455598023444,17.853915456678504,15.717802690573723,34.960651450000434
1144,Guadalupe Jerez Luna,29,19,Universitario,0.6315534854419576,79.9557377199186,73.41621020363812,80.26464083071254,36.57491781014555,95.69962818093948,8.745679008466078
1145,Xavier Villanueva Perera,49,3,Doctorado,0.07870891714256523,22.756203031986587,13.111723586688129,98.21142408076304,95.9134308945273,60.44072833953956,15.4532867495906
1146,Rosaura Verdugo,42,10,Universitario,0.48635011510949533,16.69540057044455,22.828506211940347,88.91585209331556,27.445014504809706,84.96518215238376,51.33039056209374
1147,Lara Arranz Martin,51,1,Doctorado,0.20975851501133502,1.9603420895220158,12.006991088802954,19.565642784342852,92.68647459271658,80.56215182520913,88.16853172285465
1148,Felipe Vilaplana,36,13,Doctorado,0.19909639407006974,22.808776834724263,24.73381570513945,5.761656552039563,18.13646856171145,55.77977246769959,62.82186666065934
1149,Atilio Diego Aguilera,36,11,Maestría,0.9406453433605237,2.390535249779624,79.81759384617949,41.45109440443233,96.98124256912017,43.83507136175798,21.483149900602626
1150,Cruz Garcés Rodrigo,33,16,Técnico,0.761541548076109,34.54742036890593,13.254410512507576,61.750445090127904,29.360453539799714,49.6798408095859,29.680292128510466
1151,Cristian Rozas Bello,28,11,Maestría,0.6962305935241437,14.569308883003663,99.4165632293534,64.31034996950392,63.30922634412056,80.29887404568787,97.6025085680905
1152,Albano Segovia Mármol,59,11,Secundaria,0.23892881707785862,57.989559822778425,32.70977760977919,26.751276151835867,6.9691224470533,64.04507055450019,5.284887758839574
1153,Armando Beltrán Ballester,21,0,Doctorado,0.11857343304095047,38.37267594912731,92.19681255083289,85.98809644486704,29.96641711873148,20.571718100825464,99.43383284644041
1154,Régulo Infante Bejarano,44,12,Técnico,0.8708326212853501,9.358534107075956,19.003307983554663,32.924646364542696,21.07104063783839,60.93551196655884,90.58576921967637
1155,Samanta Goñi-Jordán,58,13,Doctorado,0.00587956934245093,39.98664630365941,18.789751994440174,91.91146063831435,0.3416668683892232,40.46665789361159,67.84832717871814
1156,Gala Sanmartín Quiroga,28,1,Doctorado,0.3880964237010196,20.934811596785163,56.53356830430738,47.16014013032215,15.676978771732418,6.129750728424588,94.32023529011201
1157,Estela Alegria Porras,41,11,Maestría,0.27761250296133355,68.01773513401055,5.060008490467793,1.0390666041836027,59.31036498371909,38.1269193769577,15.246784735528529
1158,Juanito Aguado Barroso,23,15,Técnico,0.5703762003488236,36.44362447707399,80.10028976355929,16.204131119474617,38.99201732046589,22.760153122872563,94.25893605297642
1159,Amalia Belmonte-Pallarès,45,3,Técnico,0.2505084358858347,14.703000921514608,43.961525066805386,10.231925665499764,72.25709813714349,83.85845337841683,21.25750835806365
1160,Ascensión Manjón,48,7,Doctorado,0.31120535932830795,34.96017324042866,69.91964733528545,4.402579580030763,67.10746003070072,10.499946192264254,54.621292653549816
1161,Marcio Armando Lucena Río,53,1,Técnico,0.8500398549931936,22.437833393018547,17.463220349601936,71.4017310810676,79.92995090079187,36.06234493034256,48.876171468222516
1162,Gertrudis Anguita Sáez,42,9,Técnico,0.6031888234045187,79.5779001638386,64.23573507861904,19.231587306040222,86.70250230326292,69.54919813077453,51.245809872666904
1163,Juanito Gimeno Cerezo,56,8,Maestría,0.14568252732936837,98.33675603649452,59.40706543516936,83.86197944064861,81.98255031236617,89.73919177403023,26.737976128886597
1164,Rosalinda Marquez Cobos,30,14,Universitario,0.7264715434958315,2.549138902976744,75.56612519179437,26.446882881443003,44.806083971838476,33.531671005831654,78.06386939808472
1165,Nilo Vicente Perea Alba,25,12,Secundaria,0.2074592014798784,69.0020137315282,29.74012926509706,3.2327106490841473,30.87277303655077,60.643852579931504,74.25833008237555
1166,Trinidad de Casal,37,16,Universitario,0.4330049301124801,26.395783362348656,93.31655749715092,82.0675343975229,50.23024629684717,37.36495900698219,95.39651323276708
1167,Abilio Prado Blázquez,40,15,Técnico,0.6466072368392933,6.6408643869294455,96.1301069395732,46.614585053098715,53.5128506638042,20.28811353818909,50.699102790678566
1168,Cruz Reinaldo Núñez Galán,55,1,Doctorado,0.27192953745748727,1.4351309585293515,86.81236112213547,59.95054402689939,31.317451694188904,32.57178009813554,54.809206635625905
1169,Yolanda Vila Cisneros,57,19,Secundaria,0.3841068146757922,88.10096692124272,57.20337661605418,33.622728864156315,54.00065451397683,63.590216323130655,90.33729091938146
1170,Cirino Giner Iriarte,53,19,Secundaria,0.7341495973041509,35.360650207779955,42.02882706613506,4.604039615564181,10.57796521646316,71.63393386122834,91.94396230406275
1171,Baudelio Escudero,36,13,Doctorado,0.9379109534243434,99.45438920906041,5.799241856995485,37.01770891641246,23.104179501528797,37.06056054687187,64.9536686073404
1172,Tamara Ballester-Serra,56,2,Secundaria,0.529245056959473,44.237716763021226,94.72278014609896,51.82863702935722,74.60480868905556,15.25320491849862,82.03950879420458
1173,Angelina del Bautista,44,11,Doctorado,0.009970971556622743,18.75977517713744,95.17813436983668,1.1686603536618545,18.283222832374,13.955751235587211,50.51397079931971
1174,Augusto Figueroa-Torrens,57,7,Secundaria,0.3384637512418305,77.71435685225458,1.8688454979683855,57.42900322038188,13.903784824340015,81.26140995632637,38.819553011827665
1175,Felipa Castellanos Guitart,31,1,Universitario,0.39863433484553445,92.64922163672986,35.68875466407201,89.30421545591729,28.734319132076347,65.32735209589215,86.40683294461647
1176,Erasmo Baños Ferrer,42,3,Secundaria,0.33917362000224405,81.5621030775491,88.00363682582618,21.784052242002627,37.104911676125305,72.80308066304502,77.72719548861315
1177,Julieta Sanjuan Moya,41,13,Maestría,0.43626886111556273,74.51992340275278,8.08520330396183,92.67691611483988,32.85486844482154,48.82542176322192,24.24115939930275
1178,Mónica Encarnación Corominas Pastor,40,15,Doctorado,0.6326662538183997,33.469969451916846,19.65663767102074,9.760851882358601,37.46053848644048,45.73197809535306,4.764512387252773
1179,Inés Domingo Acuña,46,18,Secundaria,0.12112802699775316,6.44903638950427,97.86773168195909,82.54363502228216,13.991234289760834,21.11501312571611,56.55998303620058
1180,Delia Giralt Rubio,50,1,Doctorado,0.2726305088675055,20.12993485600898,84.72888121203485,84.03243583021572,16.539515797428695,16.833970321569403,84.16165213769719
1181,Sosimo Palomares-Cañizares,25,11,Maestría,0.5076480860176246,44.681025424740106,91.20634940837637,25.77598628981389,23.583497959757448,15.39133445541263,24.720146485766826
1182,Valeria Tena Sevillano,46,13,Secundaria,0.3155733081799751,95.61998700144039,14.21544186553172,95.78434079084673,40.19920174533124,99.17886474413314,76.73953844389303
1183,Felisa Mayoral Torrens,59,5,Secundaria,0.9910853381353594,72.28541796753541,21.131595896684495,41.65987257117777,33.58991016184366,82.08917350413296,41.40072340631002
1184,Asunción de Bilbao,53,12,Maestría,0.43143146703748825,82.82830451682473,60.5416584351749,14.125608746559381,79.13349314266095,62.61296070694824,33.57085433877268
1185,Timoteo Chaves-Ferrándiz,31,3,Maestría,0.8697991535922163,27.7293896906476,50.173822100269916,59.171445082716666,52.551791326307594,21.440391663062584,17.28163011361915
1186,Quique Benito-Benet,26,17,Maestría,0.8965098356138644,68.38230274535032,29.85033905470489,99.66147040452663,57.57010270461355,33.765880757681586,93.42935968524299
1187,Teobaldo Vendrell Anguita,29,11,Doctorado,0.8360069997223499,86.24381433779963,88.38462997372464,89.92915489592944,56.059293440390014,35.07857162465904,22.56980330646351
1188,Marina Quirós-Garcia,36,19,Maestría,0.04689824094516781,47.94115148965845,90.1388615535573,27.860282611510247,39.877505856229654,47.76734060144403,27.918863912290025
1189,Leoncio Juliá Suarez,45,18,Doctorado,0.9477467316133514,42.98918602307587,29.168401014661114,57.69865993783756,98.04832987864336,42.19967942905009,33.148783708907956
1190,Gervasio Poza Godoy,40,7,Universitario,0.12874256213317692,71.94045134317787,15.575314059193978,11.536765967681662,3.732877714549432,93.41531841565825,28.466191288622856
1191,Paula Manso-Cañete,47,6,Secundaria,0.034403627714294505,55.99116862447463,14.909242077031347,46.18448043370894,21.583777810977757,72.08096625742834,16.2905610611885
1192,Leyre Vicens Botella,21,15,Secundaria,0.4143696079065575,99.31710831940438,48.44251953919391,52.307006769118146,28.46546986550732,8.140524398976645,35.44500635131026
1193,Filomena Vallés Alarcón,20,18,Técnico,0.19463403275785607,42.51028007285617,13.291849540135292,31.527829833112854,88.12980666715099,35.9956800067445,47.17727973448874
1194,Teobaldo de Vilaplana,55,5,Universitario,0.18419652966323619,17.59432773249866,47.33402220952253,48.41870829370056,91.88691358041548,13.29626294952152,55.17725133044562
1195,Jacinto Cuervo Escamilla,45,19,Maestría,0.2878196133761506,47.193505278631285,46.19340728598574,91.99384581811736,84.61038198143962,27.9354554933974,15.649960197523816
1196,Marcia Coll-Tomás,48,10,Maestría,0.24840560524685484,23.520499309773136,88.41102132056571,50.01376371797307,41.69509810736891,95.88930033540778,77.9413766196322
1197,Almudena Gilabert Torrent,40,4,Universitario,0.6847954021501531,56.125382079450105,29.6210439800037,83.09903105675974,91.46238897401768,70.52635451749907,31.15294023350209
1198,Amílcar del Peiró,30,15,Maestría,0.18677730663607006,12.579699243794584,56.06524586409775,31.739042916343386,9.850809622189383,0.7852196049382476,91.79486663760714
1199,Alfonso de Villaverde,59,6,Técnico,0.5431183051972586,94.9976273549186,74.34998642840964,97.14042223724817,65.2434700282305,32.88612924425247,32.95524349955016
1200,Gala Soria Sanz,30,4,Doctorado,0.9864265461435298,85.98228815401609,59.591479504990645,9.346323344518549,93.72237775815246,43.87017370344164,86.28788782275656
1201,Alex Morante Calderón,55,10,Secundaria,0.43238242095628887,15.55653971088704,95.40678449801369,58.558664684198924,75.48998400721014,60.250142903276725,35.25325759777842
1202,Melisa Llanos,58,14,Universitario,0.6418731087954365,17.23929227470097,60.227748049977,78.98877951668027,27.786716860223628,49.97270179846504,50.58327874811136
1203,Luis Miguel Dávila-Peñas,59,2,Secundaria,0.9693716777298736,51.24386744880165,90.18621784701118,81.40409863102455,71.75058177679843,6.977275060293319,37.23546909570087
1204,Flavia Bermejo Villanueva,54,4,Doctorado,0.13763899804136426,77.28813870417251,24.505638925374296,19.82811107870419,29.47633695626637,51.55474686834817,38.7095314561826
1205,Godofredo Gisbert-Villalonga,53,4,Universitario,0.4186070092930494,21.907933566752945,56.075277277943634,40.16458886849862,11.158211421007202,13.025927605307498,61.858220369070196
1206,Feliciana Ochoa Torrens,43,8,Doctorado,0.8501924001952541,6.0971719559531845,54.330592656665445,62.41961724641031,71.72215338337588,51.91997687316403,69.29285947609947
1207,Victoria Agudo Valls,41,14,Maestría,0.9323056827448798,54.55342765826151,98.94521101400835,31.588270977241663,17.92266437139466,24.606860997210532,87.04735214963864
1208,Isidro Daza Grau,24,2,Maestría,0.6012360579589051,69.159711410201,20.450631339912352,65.829601521348,11.106493881569147,14.419229907570019,56.90525422217907
1209,José Ángel Lucas Galán,52,5,Maestría,0.14342060254022337,24.4365491292717,14.099339836597746,37.87806713127026,55.1760054648486,28.792293910549493,21.684415248901356
1210,Ciro Criado Paredes,55,16,Doctorado,0.901471583947655,73.9767787750638,61.16720776304204,35.08663225852223,62.062525893085294,9.962207853132842,98.95800967464425
1211,Paca Salomé Carrasco Grau,39,7,Doctorado,0.17444656619094256,95.06437849446087,22.369214333206333,10.80681714904096,5.105628445642541,28.398372331981392,68.3773438456945
1212,Ruperta Murillo Carballo,38,10,Doctorado,0.35287784833211855,13.707444268547286,63.915534565028985,3.9252878853045736,0.4468887999136695,86.69327045695222,37.47522074141559
1213,Nereida Tejero Tello,54,5,Secundaria,0.37550797776226175,51.10290653086953,97.24890885195508,83.5273790012182,88.20703303931518,30.717069716350277,96.82044748944163
1214,Manolo Cuéllar,36,7,Doctorado,0.44729153987262804,5.68419506815826,94.65059953974576,48.95444921560742,11.525256096304293,47.02220341454887,95.8473500816468
1215,Ainoa Hervás Aroca,53,9,Maestría,0.7901658159309496,20.66610072307156,23.1103024643998,56.287313320900665,58.389805279965536,51.98083582196082,7.9539221397347255
1216,Luciano Cuevas Cañizares,28,2,Técnico,0.8021443781024846,8.981935346107328,17.089634821214894,37.22210225284805,95.35462474208913,17.829075933445804,1.9825662874429106
1217,Almudena Collado,45,13,Doctorado,0.7196550732781142,40.40066230802025,56.07392871625457,13.674204547377045,51.191011591042,44.178445899230276,4.445659843011873
1218,Celso Jordá Escolano,21,13,Técnico,0.022128674421581618,82.08317903747576,58.67772882231501,44.95719976912065,13.979800917771035,85.2981121582616,68.53144228909413
1219,Graciela Alfonso,28,9,Maestría,0.5648451022171516,57.71304505217814,66.22500713806502,22.89570780311687,39.34845032221149,8.052707377203117,71.08790854949284
1220,Aristides Cándido Sanchez Soto,28,11,Doctorado,0.7474929558814,22.258483716543076,74.14909259868084,83.76830467772105,62.40421478444828,92.28196217755806,72.40277754922174
1221,Carlota Gimenez Reig,59,5,Secundaria,0.4446252400615428,4.0110647095723095,60.09573106720042,98.67885380744899,76.28396370692056,87.11135689167061,63.02393878335505
1222,Bienvenida Rosalina Espada Vicente,36,11,Secundaria,0.9449360453653964,55.33981952867529,11.17530037196628,88.90961354758056,60.693799457053046,85.582951869155,28.549131542405238
1223,Celso Noriega-Santana,20,13,Técnico,0.823810521880351,13.2796714990571,79.01579705694478,52.82742659256304,3.431573450169789,19.854277567046562,16.712890639149048
1224,Marta Anastasia Gras Pineda,44,1,Secundaria,0.6381550654868308,34.27340273637572,7.951718452462597,62.81317451820445,14.310286526494309,48.43135985164852,92.78583165276598
1225,Benigna Camps Alegre,59,8,Secundaria,0.062425183682513374,51.0192258913606,1.999268621719208,94.81225427392383,37.180168879499355,61.61554705059014,91.31401686959603
1226,Juan Carlos Varela,44,9,Secundaria,0.6523462475831382,90.37325356861925,76.96581966118765,53.86819335887252,70.57136853259787,9.994992401174663,24.248610108337974
1227,Sarita Conde Bárcena,58,16,Maestría,0.9115796012522189,8.182332708871698,54.83574244356758,63.85891232915506,58.432797494720454,55.684551253559746,16.793713585755967
1228,Jordán Arias Vaquero,54,16,Secundaria,0.3794453868809514,66.86075922668306,69.85914185865234,62.92295037423282,4.469498359705105,84.00432135278237,37.53409920986305
1229,Arturo Toledo Castillo,22,2,Universitario,0.838132525605361,1.4081285504878527,38.274732420759875,70.81211518124651,79.68859076038882,93.6553939118977,4.840662353198799
